Key,English,Portuguese
PROPQUEST_SCENARIO_INC_002751,"So it is done... thank you for laying to rest those cursed by the Purple Magician. It's selfish, but I truly do not wish harm upon Lapranche, only for her to be free from Shade's curse...","Missão cumprida.. valeu por mandar esses amaldiçoados da Maga Púrpura pro descanso eterno. Olha, pode ser egoísta, mas eu realmente não quero mal pra Lapranche, só desejo que ela consiga se libertar da maldição de Shade e seguir seu caminho em paz.."
PROPQUEST_SCENARIO_INC_002752,"I intend to find a way to stop Lapranche without destroying her entirely... but in the end, we have no choice but to stop her now.","Eu estou determinado a encontrar um jeito de parar Lapranche sem destruí-la por completo.. mas, no fim das contas, não temos outra opção além de detê-la agora mesmo."
PROPQUEST_SCENARIO_INC_002753,"Guardiane needs time to heal, but soon we will speak again about the plan at hand. The army of Madrigal will rise again to defeat Shade and her puppet Lapranche.","Guardiane precisa de um tempo pra se recuperar, mas logo voltaremos a discutir o plano. O exército de Madrigal vai ressurgir das cinzas pra detonar Shade e seu fantoche Lapranche."
PROPQUEST_SCENARIO_INC_002754,"Seek out what remains of the Pyramid Guardian, and put it to rest.",Busque o que resta do Guardião da Pirâmide e coloque-o para descansar.
PROPQUEST_SCENARIO_INC_002755,Destroy the Pyramid Guardian.,Destrua o Guardião da Pirâmide.
PROPQUEST_SCENARIO_INC_002756,A New Weapon Part 1,Uma Nova Arma - Parte 1
PROPQUEST_SCENARIO_INC_002757,Rankashu's Request,O Pedido de Rankashu
PROPQUEST_SCENARIO_INC_002758,I don't know why I am telling you this... but sometimes I think back to the mighty beast Clockworks that us Dwarpets built to protect Madrigal long ago.,Não faço ideia por que estou te contando isso... mas às vezes me pego relembrando da poderosa criatura Clockworks que nós (Dwarpets) construímos para proteger Madrigal tempos atrás.
PROPQUEST_SCENARIO_INC_002759,"You are a powerful warrior... you may have even fought Clockworks at its prison in Darken City. But did you know Clockworks was once used to defend all life from the evils of the Goddess Shade? Shade corrupted our creation, turning the Clockworks against the world for her own desires.","Você é um guerreiro poderoso... pode ser até que você já tenha lutado contra Clockworks em sua prisão na Cidade Sombria. Mas sabia que Clockworks foi usado uma vez para defender toda a vida dos terríveis planos da Deusa Shade? Shade corrompeu nossa criação, transformando Clockworks em uma ameaça para o mundo, tudo por seus desejos egoístas."
PROPQUEST_SCENARIO_INC_002760,My family is long gone now... but they always told tales about how Clockworks was built from mechanical parts formed in the mines around Madrigal.,Minha família se foi há tempos... mas eles sempre me contavam contos sobre como Clockworks foi criado usando partes mecânicas encontradas nas profundezas das minas ao redor de Madrigal.
PROPQUEST_SCENARIO_INC_002761,"It's a long shot, but I want to try and seek out any lost parts from back then that may have been left behind in the mines. I haven't been successful in finding anything during my stay here at the Dekane Mine, but I've heard there is a mine deep in the mountains of Azria...","É uma jogada ousada, mas estou determinado a buscar por quaisquer peças perdidas daquela época que possam ter sido deixadas para trás nas minas. Infelizmente, minha estadia aqui na Mina Dekane não rendeu frutos, mas dizem que há uma mina escondida nas profundezas das montanhas de Azria..."
PROPQUEST_SCENARIO_INC_002762,"I think there may be lost technology hidden in the Azria Mine that may allow us to create something that could one day rid the world of Shade's cursed creatures, the masquerpets.","Eu tenho a impressão de que pode haver tecnologias perdidas na Mina de Azria que nos permitiria criar algo capaz de erradicar as criaturas amaldiçoadas de Shade, os masquerpets. "
PROPQUEST_SCENARIO_INC_002763,Would you go find someone in Azria who may know more about the mine hidden in the mountains?,Que tal eu ir atrás de alguém em Azria que possa ter mais informações sobre a mina escondida nas montanhas?
PROPQUEST_SCENARIO_INC_002764,Thank you for helping me... it's rare that I work with humans who are so willing. Please go to the Azria Village and find someone who knows about the Azria Mine.,"Agradeço pela sua ajuda... não é todo dia que encontro humanos tão dispostos a se aventurar. Por favor, vá até a Vila de Azria e encontre alguém que saiba sobre a Mina de Azria."
PROPQUEST_SCENARIO_INC_002765,I'm not surprised... humans were never good to us Dwarpets anyway.,"Não posso dizer que estou surpreso... afinal, os humanos nunca foram lá muito simpáticos conosco, Dwarpets."
PROPQUEST_SCENARIO_INC_002766,"Hello warrior, so you want to know more about the mines here in Azria?","Saudações, nobre guerreiro! Vejo que deseja conhecer mais sobre as minas aqui em Azria."
PROPQUEST_SCENARIO_INC_002767,Speak to someone in Azria Village who knows about the Azria Mine.,Fale com alguém na Vila de Azria que conheça a Mina de Azria.
PROPQUEST_SCENARIO_INC_002768,Find and speak with Mawrang in Azria Village.,Encontre e fale com Mawrang na Vila de Azria.
PROPQUEST_SCENARIO_INC_002769,Fresh Mountain Air,Ar Fresco das Montanhas
PROPQUEST_SCENARIO_INC_002770,"For many years the mine that sits atop the Azria mountains was run by a group of Dwarpets. The export of crystals from the mine allowed us to build this village in the first place, long long ago. ","Por muitos anos, a mina que fica no topo das montanhas de Azria foi administrada por um grupo de Dwarpets. Graças à exportação dos cristais da mina, conseguimos construir esta vila, há muito tempo."
PROPQUEST_SCENARIO_INC_002771,"Not only did the crystals help defend Azria Village from the monsters outside these walls, but they were once used to give life to a mechanical beast that the Dwarpets used to fight against Shade's army.","Não apenas os cristais ajudaram a defender a Vila de Azria dos monstros que estão além dessas muralhas, mas também foram usados antigamente para dar vida a uma besta mecânica que os Dwarpets usavam para lutar contra o exército de Shade."
PROPQUEST_SCENARIO_INC_002772,"Rankashu probably wonders what is left of the mine's powerful crystals, and what may have been left behind by his people...",Rankashu provavelmente está curioso sobre o que restou dos cristais poderosos da mina e quais tesouros foram deixados para trás pelos seus antecessores.
PROPQUEST_SCENARIO_INC_002773,"There is a guard outside the entrance to the Storm Peak where the Azria Mine is located, let him know that Mawrang has sent you and he may allow you to step inside the mine to search for clues.","Há um guarda do lado de fora da entrada do Pico da Tempestade, onde está localizada a Mina de Azria. Informe-o de que Mawrang o enviou e ele poderá permitir que você entre na mina em busca de pistas."
PROPQUEST_SCENARIO_INC_002774,Those are do not seek knowledge may never know true wisdom...,Aqueles que não ousam buscar conhecimento jamais conhecerão a verdadeira essência da sabedoria.
PROPQUEST_SCENARIO_INC_002775,"Oh hello, it's rare to see visitors way up here. I see, so Mawrang sent you to investigate the mine. ","Oh, olá! É raro ver visitantes tão longe aqui. Entendo, então Mawrang enviou você para investigar a mina."
PROPQUEST_SCENARIO_INC_002776,Find the Storm Peak Guard.,Localize o Guardião do Pico da Tempestade.
PROPQUEST_SCENARIO_INC_002777,Speak to the Storm Peak Guard.,Converse com o Guardião do Pico da Tempestade.
PROPQUEST_SCENARIO_INC_002778,Winter is Coming,O Inverno se Aproxima
PROPQUEST_SCENARIO_INC_002779,"Storm Peak mountain has been closed off for many years... I am stationed here to prevent anyone from going inside. Terrifying masquerpets have overrun the place, and as far as I know no one has been able to safely step inside for a long time.","A montanha do Pico da Tempestade está fechada há anos. Fui designado para evitar que qualquer um entre. Masquerpets aterrorizantes tomaram conta do local, e até onde sei, ninguém conseguiu se aventurar por lá com segurança por muito tempo."
PROPQUEST_SCENARIO_INC_002780,"If you really want to go inside, you'll need to prove that you can handle the strongest masquerpets in Azria. Those found within the Storm Peak are even more dangerous...","Se você realmente quer entrar, você precisará provar que é capaz de lidar com os masquerpets mais fortes em Azria. Aqueles encontrados dentro do Pico Tempestuoso são ainda mais perigosos..."
PROPQUEST_SCENARIO_INC_002781,Eliminate 200 Mammoth to prove that you can handle the dangers within the Storm Peak.,Elimine 200 Mamutes para provar que você pode lidar com os perigos dentro do Pico Tempestuoso.
PROPQUEST_SCENARIO_INC_002782,The Storm Peak mine is too dangerous anyway...,A mina do Pico Tempestuoso é muito perigosa de qualquer forma...
PROPQUEST_SCENARIO_INC_002783,You actually managed to kill that many Mammoths!? Well if that is the case... I think it's time to let you test your fate inside the Storm Peak mountain.,"Caramba, você realmente deu conta de matar tantos Mamutes?! Pois bem... acho que chegou a hora de você testar a sua sorte na montanha do Pico da Tempestade."
PROPQUEST_SCENARIO_INC_002784,Eliminate 200 Mammoths as proof of your strength.,Elimine 200 Mamutes como prova da sua força.
PROPQUEST_SCENARIO_INC_002785,Kill 200 Mammoths.,Elimine 200 Mamutes.
PROPQUEST_SCENARIO_INC_002786,Lost Kin,Vínculo Perdido
PROPQUEST_SCENARIO_INC_002787,"I wish you the best on your journey, however just know that the Storm Peak is terrifying. Only step foot within if you are truly prepared.","Te desejo o máximo de sorte em sua jornada, mas já te adianto que o Pico da Tempestade é de arrepiar os cabelos. Só entre se estiver realmente preparado."
PROPQUEST_SCENARIO_INC_002788,"Many dangers lie ahead... but I trust you to take them head on and emerge victorious, warrior. Enter the Storm Peak and find out what lies ahead.","Muitos perigos estão à sua frente... mas confio em você para enfrentá-los de frente e sair vitorioso, guerreiro. Entre no Pico Tempestuoso e descubra o que o aguarda."
PROPQUEST_SCENARIO_INC_002789,"It is not too late to turn back, entering the Storm Peak is almost certain death.","Ainda dá pra dar meia-volta, entrar no Pico da Tempestade é como assinar seu próprio atestado de óbito."
PROPQUEST_SCENARIO_INC_002790,Heh!? What is one of your kind doing here? I haven't seen any living creatures other than these puppets of Shade for years now...,Heh!? O que um ser como você tá fazendo por aqui? Já faz anos que só vejo esses fantoches da Shade..
PROPQUEST_SCENARIO_INC_002791,Head inside the Storm Peak when you are ready.,Entre no Pico Tempestuoso quando estiver pronto.
PROPQUEST_SCENARIO_INC_002792,Speak with Rankashin.,Fale com Rankashin.
PROPQUEST_SCENARIO_INC_002793,A New Weapon Part 2,Uma Nova Arma - Parte 2
PROPQUEST_SCENARIO_INC_002794,A Harey Situation,Uma Situação Complicada
PROPQUEST_SCENARIO_INC_002795,So a Dwarpet named Rankashu sent you to look for scraps that could be used to build another weapon... interesting. I have lived my life reflecting on the effects of the last time the Dwarpets made a weapon... the Clockworks.,Então um Dwarpet chamado Rankashu te mandou em uma missão de procurar sucatas para construir outra arma... interessante. Eu passadei minha vida toda refletindo sobre as consequências da última vez que os Dwarpetes inventaram uma arma... o Clockworks.
PROPQUEST_SCENARIO_INC_002796,"Creating the Clockworks weapon brought Madrigal salvation... until Shade turned our weapon against us. The Clockworks rampaged throughout the lands, destroying villages and the people who lived in them. Clockworks was eventually contained... but is no longer a threat to Shade.","A criação da arma Clockworks trouxe salvação para Madrigal... até que Shade virou o jogo e usou nossa própria arma contra nós. O Clockworks saiu devastando tudo por onde passava, arrasando vilarejos e quem cruzasse seu caminho. No final das contas, conseguimos conter o Clockworks... mas agora ele não é mais uma ameaça pra Shade."
PROPQUEST_SCENARIO_INC_002797,"All the other Dwarpets have long died or left the Storm Peak... but perhaps with your help, we can gather materials to build a new weapon to stop Shade once and for all.","Todos os outros Dwarpetes já morreram ou deixaram o Pico Tempestuoso há muito tempo... mas talvez, com a sua ajuda, possamos reunir materiais para construir uma nova arma e deter a Shade de uma vez por todas."
PROPQUEST_SCENARIO_INC_002798,Frozen Hare Guards have completely blocked off the path leading deeper within the mountains. If you can take down their leader we can make a foothold further ahead.,"Os Guardas Lebres Congelados montaram uma barreira congelante bloqueando o caminho que leva ainda mais fundo nas montanhas. Se você acabar com o chefe deles, poderemos avançar mais adiante."
