Key,English,Spanish
PROPQUEST_SCENARIO_INC_002844,"Don't worry about me, hero. With my memories in tact again, I can finally fight back against the one who took my mind...","No te preocupes por mí, héroe. Con mis recuerdos intactos, finalmente puedo luchar contra quien tomó mi mente..."
PROPQUEST_SCENARIO_INC_002845,Will you let me sip from the cup again?,¿Me dejarás beber de la taza otra vez?
PROPQUEST_SCENARIO_INC_002846,Help restore Hael's memories.,Ayuda a restaurar los recuerdos de Hael.
PROPQUEST_SCENARIO_INC_002847,King of Beasts,Rey de las bestias
PROPQUEST_SCENARIO_INC_002848,Venomous Vendetta,Vendetta Venenosa
PROPQUEST_SCENARIO_INC_002849,"Have you heard of the legendary King of the Beasts? Brace yourself, adventurer, for he is not one to be easily defeated.","¿Has oído hablar del legendario Rey de las Bestias? Prepárate, aventurero, no es alguien que pueda ser derrotado fácilmente."
PROPQUEST_SCENARIO_INC_002850,"Before you can even set foot in the presence of the King, you must navigate through a winding path teeming with a vicious monsters.","Antes de que puedas siquiera poner un pie en presencia del Rey, debes navegar a través de un camino sinuoso lleno de monstruos feroces."
PROPQUEST_SCENARIO_INC_002851,"Venture forth and cleanse The Wilds of the fearsome cobras and their master, the Twinstrike Den Mother. Clearing an opening will grant you the breathing space needed to strategize and prepare for what's to come.","Aventúrate y limpia Los Salvajes de las temibles cobras y su maestra, Madre Guarida Golpe Gemelo. Despejar una vacante le otorgará el respiro necesario para elaborar estrategias y prepararse para lo que está por venir."
PROPQUEST_SCENARIO_INC_002852,"Should a mere handful of these snakes cast doubt upon your resolve, the prospect of facing Beast King Khan becomes a distant dream!","Si un simple puñado de estas serpientes pone en duda tu determinación, ¡la perspectiva de enfrentarte al Rey Bestia Khan se convierte en un sueño lejano!"
PROPQUEST_SCENARIO_INC_002853,"With the serpents vanquished, your valor shines brightly, hero. Savor a brief rest, but keep your mind sharp, for another battle awaits when you re-enter the untamed Wilds!","Con las serpientes vencidas, tu valor brilla intensamente, héroe. ¡Disfruta de un breve descanso, pero mantente alerta, porque habrá otra batalla cuando vuelvas a los indómitos Salvajes!"
PROPQUEST_SCENARIO_INC_002854,"Stay focused, adventurer. Venture back to the Wilds, and press on until the Prismatic Cobras and Twinstrike Den Mother are no more.","Mantente concentrado, aventurero. Aventúrate de regreso a Salvajes y continúa hasta que Cobra Prismática y Madre Guarida Golpe Gemelo ya no existan."
PROPQUEST_SCENARIO_INC_002855,"Defeat 60 Prismatic Cobra, the Twinstrike Den Mother, then 60 Twinstrike Cobra.","Derrota a 60 Cobra Prismática, Madre Guarida Golpe Gemelo y luego a 60 Cobra Golpe Gemelo."
PROPQUEST_SCENARIO_INC_002856,Tale of Tanuki,Cuento de Tanuki
PROPQUEST_SCENARIO_INC_002857,"The fight through the Wilds has only just begun. Armed with your newfound experience in the Wilds, you're ready to confront something even more perilous.","La lucha en los Salvajes apenas ha comenzado. Armado con tu nueva experiencia en lo Salvaje, estás listo para enfrentar algo aún más peligroso."
PROPQUEST_SCENARIO_INC_002858,Return to the Wilds and face the army of Tanuki warriors who stand as guardians of the King's lush garden.,Regresa a los Salvajes y enfréntate al ejército de guerreros Tanuki que custodian el exuberante jardín del Rey.
PROPQUEST_SCENARIO_INC_002859,"The last fight certainly tested your mettle. Rest for a while, and let me know when you are ready to proceed.",La última pelea puso a prueba tu temple. Descansa un rato y avíseme cuando esté listo para continuar.
PROPQUEST_SCENARIO_INC_002860,The King's army has begun to dwindle! Only the most powerful of his guardians remain to defend him.,¡El ejército del Rey está menguando! Sólo los más poderosos de sus guardianes quedan para defenderlo.
PROPQUEST_SCENARIO_INC_002861,"You're so close to victory adventurer, do not give up hope. Defeat the Tanuki, and march ever closer to the King's chambers.","Estás cerca de la victoria aventurero, no pierdas la esperanza. Derrota a los Tanuki y avanza hacia los aposentos del Rey."
PROPQUEST_SCENARIO_INC_002862,Defeat 60 Tanuki Enforcer and the Tanuki Protector.,Derrota a 60 Tanuki Ejecutor y Tanuki Protector.
PROPQUEST_SCENARIO_INC_002863,Defying the Mystic Monarch,Desafiando al Monarca Místico
PROPQUEST_SCENARIO_INC_002864,The time has come to face King Beast Khan's most powerful allies!,¡Ha llegado el momento de enfrentarse a los aliados más poderosos del Rey Bestia Khan!
PROPQUEST_SCENARIO_INC_002865,"Deep within the camp of the Wildwoods dwells a potent species of beast known as the Wildwood Stalkers. They are lead by the mysterious Wildwood Shaman, a being believed to imbue them with corrupted magics.","En lo profundo del campamento de Bosque Salvaje habita una potente bestia conocida como Acosador Bosque Salvaje. Están dirigidos por el misterioso Chamán Bosque Salvaje, un ser que les imbuye magia corrupta."
PROPQUEST_SCENARIO_INC_002866,To challenge the Wildwood without being thoroughly prepared would be a grave mistake.,Desafiar a Bosque Salvaje sin estar completamente preparado sería un grave error.
PROPQUEST_SCENARIO_INC_002867,"The Wildwood have truly fallen!? Well done, hero! Only the King now stands in your path!","¿¡Bosque Salvaje realmente han caído!? ¡Bien hecho, héroe! ¡Ahora sólo el Rey se interpone en tu camino!"
PROPQUEST_SCENARIO_INC_002868,"The Wildwood are a fearsome species. Persevere, and keep pressing forward!",Bosque Salvaje son una especie temible. ¡Persevera y sigue adelante!
PROPQUEST_SCENARIO_INC_002869,Defeat 60 Wildwood Stalker and the Wildwood Shaman.,Derrota a 60 Acosador Bosque Salvaje y al Chamán Bosque Salvaje.
PROPQUEST_SCENARIO_INC_002870,Conquering the King,Conquistando al Rey
PROPQUEST_SCENARIO_INC_002871,"Beast King Khan, the sovereign of the Wilds, holds dominion over all the untamed creatures dwelling within its depths. His fury befalls any who dare venture too close to his inner sanctum.","El Rey Bestia Khan, el soberano de Lo Salvaje, domina a todas las criaturas indómitas que habitan en sus profundidades. Su furia cae sobre cualquiera que se atreva a acercase a su santuario."
PROPQUEST_SCENARIO_INC_002872,"Legend speaks of the King's chambers as housing extraordinary treasures, granting those who uncover them unparalleled power. Are you prepared to test the truth of these legends?",La leyenda habla de que las cámaras del Rey albergan tesoros extraordinarios que otorgan un poder incomparable. ¿Estás preparado para corroborar estas leyendas?
PROPQUEST_SCENARIO_INC_002873,"Your time has come to confront the King, hero. Stand against the mighty King Beast Khan, and collect the spoils of your brave endeavors!","Ha llegado el momento de enfrentarse al Rey, héroe. ¡Enfréntate al poderoso Rey Bestia Khan y recoge el botín por tus esfuerzos!"
PROPQUEST_SCENARIO_INC_002874,Take all the time you require to make your preparations. The Beast King will surely remain within.,Tómate el tiempo que necesites para prepararte. El Rey Bestia seguramente permanecerá dentro.
PROPQUEST_SCENARIO_INC_002875,"Astounding, hero! You've vanquished the very King of Beasts himself!","¡Asombroso, héroe! ¡Has vencido al mismísimo Rey de las Bestias!"
PROPQUEST_SCENARIO_INC_002876,Return to me if you emerge victorious against Beast King Khan.,Vuelve a mí si sales victorioso contra el Rey Bestia Khan.
PROPQUEST_SCENARIO_INC_002877,Collect the Oversized Heart from Beast King Khan.,Recoge el Enorme Corazón del Rey Bestia Khan.
PROPQUEST_SCENARIO_INC_002878,Flyff's 20 year anniversary,Flyff's 20 year anniversary
PROPQUEST_SCENARIO_INC_002879,The Beginnings,The Beginnings
PROPQUEST_SCENARIO_INC_002880,"Happy 20 year anniversary! Why don't you let me take you on a leisurely trip through a little history in celebration? As a reward, my mayor friends and I will reward you with a special glow.","Happy 20 year anniversary! Why don't you let me take you on a leisurely trip through a little history in celebration? As a reward, my mayor friends and I will reward you with a special glow."
PROPQUEST_SCENARIO_INC_002881,"The rest of the city mayors and I will guide you through some iconic Flyff experiences, and tell you about some milestones.","The rest of the city mayors and I will guide you through some iconic Flyff experiences, and tell you about some milestones."
PROPQUEST_SCENARIO_INC_002882,"The first and biggest milestone this 20 year old game hit was the grand opening, this month 20 years ago in Japan!","The first and biggest milestone this 20 year old game hit was the grand opening, this month 20 years ago in Japan!"
PROPQUEST_SCENARIO_INC_002883,"As you might expect, the world of Madrigal looked quite different at that time... I was still a newly elected mayor! My only friends were the mayors of Saint City and Darken back then.","As you might expect, the world of Madrigal looked quite different at that time... I was still a newly elected mayor! My only friends were the mayors of Saint City and Darken back then."
PROPQUEST_SCENARIO_INC_002884,"You know, the only continents that were formed at that time were Flaris, Saint Morning, The Garden of Rhisis, and Darkon 1. If you'd like to see some pictures, check out the article on our website.","You know, the only continents that were formed at that time were Flaris, Saint Morning, The Garden of Rhisis, and Darkon 1. If you'd like to see some pictures, check out the article on our website."
PROPQUEST_SCENARIO_INC_002885,"Now, why don't you go kill some Aibatts for old time's sake and come back to me?","Now, why don't you go kill some Aibatts for old time's sake and come back to me?"
PROPQUEST_SCENARIO_INC_002886,I'll be waiting!,I'll be waiting!
PROPQUEST_SCENARIO_INC_002887,"Well, that's a shame. Happy anniversary anyway!","Well, that's a shame. Happy anniversary anyway!"
PROPQUEST_SCENARIO_INC_002888,Nice! This is nostalgic... It's been a while since I've seen an Aibatt kill mission.,Nice! This is nostalgic... It's been a while since I've seen an Aibatt kill mission.
PROPQUEST_SCENARIO_INC_002889,Go ahead and meet with the mayor of Saint City. He's a great storyteller.,Go ahead and meet with the mayor of Saint City. He's a great storyteller.
PROPQUEST_SCENARIO_INC_002890,Kill the Aibatts the mayor of Flarine told you about.,Kill the Aibatts the mayor of Flarine told you about.
PROPQUEST_SCENARIO_INC_002891,Hello there. My friend in Flarine said you'd be coming. Now... where was the story?,Hello there. My friend in Flarine said you'd be coming. Now... where was the story?
PROPQUEST_SCENARIO_INC_002892,"Right. You just killed some Aibatts, and while that's something everyone is familiar with, there are some experiences that the veterans only know about.","Right. You just killed some Aibatts, and while that's something everyone is familiar with, there are some experiences that the veterans only know about."
PROPQUEST_SCENARIO_INC_002893,"Were you around when you had to level your skills by using them?! Yep, different world back then.","Were you around when you had to level your skills by using them?! Yep, different world back then."
PROPQUEST_SCENARIO_INC_002894,"Have you ever had to repair your weapon? Until the 9th version of Flyff, players like yourself had to repair their weapons over time...","Have you ever had to repair your weapon? Until the 9th version of Flyff, players like yourself had to repair their weapons over time..."
PROPQUEST_SCENARIO_INC_002895,"As a matter of fact... I happen to have an 18 year old relic of mine which I never got to repair! My friend Bulrox used to love these things. Why don't you give it to him for me, as an Anniversary gift?","As a matter of fact... I happen to have an 18 year old relic of mine which I never got to repair! My friend Bulrox used to love these things. Why don't you give it to him for me, as an Anniversary gift?"
PROPQUEST_SCENARIO_INC_002896,"I hope he still has the equipment to repair it, it's a sentimental piece... After you give it to Bulrox, the mayor of Darken will have some more to tell you.","I hope he still has the equipment to repair it, it's a sentimental piece... After you give it to Bulrox, the mayor of Darken will have some more to tell you."
