Key,English,German
PROPQUEST_SCENARIO_INC_002615,"If we leave the break in the walls of the Cave of Envy for too long, this situation will become an even bigger disaster.","Wenn wir den Riss in den Wänden der Eienble Höhle zu lange aufrechterhalten, wird sich die Situation zu einer noch größeren Katastrophe entwickeln."
PROPQUEST_SCENARIO_INC_002616,"So behind the wall seems to be a large, ornate cavern... What has Lapranche opened up to the world!?","Hinter der Mauer scheint sich also eine große, verzierte Höhle zu befinden. Was hat Lapranche für die Welt geöffnet!?"
PROPQUEST_SCENARIO_INC_002617,Find the damaged wall in the Cave of Envy.,Finde die beschädigte Wand in der Eienble Höhle.
PROPQUEST_SCENARIO_INC_002618,Search for the damaged wall in the Cave of Envy.,Suche die beschäfigte Wand in der Eienble Höhle.
PROPQUEST_SCENARIO_INC_002619,Something Fishy,Etwas fischiges
PROPQUEST_SCENARIO_INC_002620,Thank you for finding the break in the wall... I have sent a guard to prevent unsuspecting travelers from entering the cavern.,"Danke, dass du das Loch in der Wand gefunden hast...Ich habe einen Wächter gesendet, um unschuldige Reisende davon abzuhalten, die Höhle zu betreten."
PROPQUEST_SCENARIO_INC_002621,I believe our next step will be to explore the cavern and see what Lapranche has unleashed upon us...,"Ich glaube, unser nächster Schritt sollte sein, die Höhle zu erforschen und zu sehen, was Lapranche auf uns losgelassen hat."
PROPQUEST_SCENARIO_INC_002622,Please travel back to the cavern and speak with the guard out front for your next assignment.,Reise zurück zu der Höhle und spreche mit dem Wächter um deine nächste Aufgabe zu bekommen.
PROPQUEST_SCENARIO_INC_002623,Oh... is there another assignment you are tied up with already?,Oh...bist du noch mit einem anderen Auftrag beschäftigt?
PROPQUEST_SCENARIO_INC_002624,"Hello there, I was expecting you.","Hallo da, ich erwarte dich bereits."
PROPQUEST_SCENARIO_INC_002625,Seek out the guard in front of the Envy Depths.,Suche die Wache vor den Neidischen Tiefen auf.
PROPQUEST_SCENARIO_INC_002626,Meet with the guard outside the Envy Depths.,Treffe die Wache vor den Neidischen Tiefen.
PROPQUEST_SCENARIO_INC_002627,Envy Depths Part 3,Neidische Tiefen Teil 3
PROPQUEST_SCENARIO_INC_002628,Growing Gills,Kiemen wachsen lassen
PROPQUEST_SCENARIO_INC_002629,"After being assigned to my post here in the Cave of Envy, I've witnessed dozens of Syliaca enter the waters of the cavern behind me. If what the mayor said is true... those Syliaca may have grown into something much stronger by now. An investigation is in order.","Nachdem ich meinen Posten hier in der Eienble Höhle angetreten habe, habe ich gesehen, wie Dutzende von Syliaca in die Gewässer der Höhle hinter mir eingetreten sind. Wenn das, was der Bürgermeister sagte, wahr ist, könnten diese Syliaca inzwischen zu etwas viel Stärkerem herangewachsen sein. Eine Untersuchung steht an."
PROPQUEST_SCENARIO_INC_002630,Head inside the cavern behind me and find out what have happened to the Syliaca.,"Betrete die Höhle hinter mir und finde heraus, was mit den Syliaca geschehen ist. "
PROPQUEST_SCENARIO_INC_002631,You seem strong enough to handle a few empowered Syliaca... but maybe not.,"Du scheinst stark genug zu sein, um mit ein paar ermächtigten Syliaca fertig zu werden... aber vielleicht auch nicht."
PROPQUEST_SCENARIO_INC_002632,Very interesting... so the Syliaca have turned into Overgrown Sharks after ingesting the cavern's magic waters. I am curious what else may be living within the cavern...,"Sehr interessant... die Syliaca haben sich also in übergroße Haie verwandelt, nachdem sie das magische Wasser der Höhle zu sich genommen haben. Ich bin neugierig, was sonst noch in der Höhle leben mag..."
PROPQUEST_SCENARIO_INC_002633,Find out what have become of the Syliaca that entered the cavern.,"Finde heraus, was aus den Syliaca geworden ist, die die Höhle betreten haben."
PROPQUEST_SCENARIO_INC_002634,Kill 25 Overgrown Shark.,Töte 25 übergroße Haie.
PROPQUEST_SCENARIO_INC_002635,Poor Unfortunate Souls,Arme unglückliche Seelen
PROPQUEST_SCENARIO_INC_002636,"With the Overgrown Sharks out of the way, you can find out what lies deeper within the cavern.","Wenn die Übergroßen Haie aus dem Weg sind, kannst du herausfinden, was tiefer in der Höhle liegt."
PROPQUEST_SCENARIO_INC_002637,Go back inside the cavern and seek out what caused the Cave of Envy to flood.,"Kehre in das Innere der Höhle zurück finde heraus, was für die Überflutung der Eienble Höhle verantwortlich ist."
PROPQUEST_SCENARIO_INC_002638,"Don't give up now, you've nearly figured out the secret to this cave.","Gebe jetzt nicht auf, du bist dem Geheimnis dieser Höhle dicht auf der Spur."
PROPQUEST_SCENARIO_INC_002639,It's incredible that life has been hidden here this whole time! It's a shame the Mermaid Beauties were so vicious. Likely influenced by the magical waters just as the Syliaca were.,"Unglaublich, dass sich hier die ganze Zeit Leben versteckt hat! Es ist eine Schande, dass die Meerjungfrauen-Schönheiten so bösartig waren. Wahrscheinlich wurden sie von den magischen Gewässern beeinflusst, genau wie die Syliaca.  "
PROPQUEST_SCENARIO_INC_002640,Go deeper into the cavern.,Gehe tiefer in die Höhle.
PROPQUEST_SCENARIO_INC_002641,Kill 25 Mermaid Beauty.,Töte 25 Meerjungfrauen-Schönheiten.
PROPQUEST_SCENARIO_INC_002642,Call of the Siren,Ruf der Sirenen
PROPQUEST_SCENARIO_INC_002643,I am curious if additional life lives within the cavern. Sadly whatever remains in the tainted waters has likely gone feral by now. More samples from the masquerpets within may reveal the true nature of what this place represents.,"Ich bin neugierig, ob noch mehr Leben in der Höhle lebt. Leider ist das, was in den verdorbenen Gewässern verbleibt, inzwischen wahrscheinlich verwildert. Weitere Proben von den Masquerpets in der Höhle könnten Aufschluss über die wahre Natur dieses Ortes geben."
PROPQUEST_SCENARIO_INC_002644,Go back inside the cavern and collect samples from any masquerpets that remain.,"Kehre in die Höhle zurück und sammle Problem von allmöglichen Masquerpets, die dort verbleiben."
PROPQUEST_SCENARIO_INC_002645,There's no time to worry over what you may encounter... Trust in your own power.,"Es ist keine Zeit, sich darüber Gedanken zu machen, was dir begegnen könnte. Vertraue deiner eigenen Kraft."
PROPQUEST_SCENARIO_INC_002646,"Wow, these artifacts are pulsing with power! No normal being could handle something like this without becoming corrupted. It appears as if these artifacts have been present here for hundreds or thousands of years...","Wow, diese Artefakte pulsieren vor Kraft! Kein normales Wesen könnte mit so etwas umgehen, ohne verdorben zu werden. Es scheint, als ob diese Artefakte hier schon seit Hunderten oder Tausenden von Jahren vorhanden sind..."
PROPQUEST_SCENARIO_INC_002647,Collect samples from any remaining masquerpets that are in the cavern.,"Sammle Proben von den übrigen Masquerpets, die in den Höhlen verbleiben."
PROPQUEST_SCENARIO_INC_002648,Collect 20 Echo of Herness.,Sammle 20 Echo of Herness.
PROPQUEST_SCENARIO_INC_002649,Davy Jones' Locker,Davy Jones’ Spind
PROPQUEST_SCENARIO_INC_002650,No wonder Lapranche released the powers hidden within the Envy Depths... She has certainly bought time to work towards her own goals while you deal with this.,"Kein Wunder, dass Lapranche die in den Neidischen Tiefen verborgenen Kräfte freigesetzt hat. Sie hat sich sicherlich Zeit verschafft, um auf ihre eigenen Ziele hinzuarbeiten, während du dich mit dieser Sache beschäftigt."
PROPQUEST_SCENARIO_INC_002651,I believed the masquerpets that you gathered samples from were the last remaining creatures within the cavern... but certainly you hear the roar coming from within the cavern now?,"Ich habe geglaubt, dass die Masquerpets, von denen du Proben genommen hast, die letzten verbliebenen Kreaturen in der Höhle waren... aber du hörst doch sicher das Gebrüll, das jetzt aus der Höhle kommt?"
PROPQUEST_SCENARIO_INC_002652,"Only the roar of a mighty creature emanates the cavern now... Slay whatever beast is within. If you survive, deliver a report of your victory to the Mayor of Darken City.","Nur noch das Gebrüll einer mächtigen Kreatur erfüllt die Höhle. Töte die Bestie, die sich darin befindet. Wenn du überlebst, berichte dem Bürgermeister von Darken City von deinem Sieg."
PROPQUEST_SCENARIO_INC_002653,That roar is terrifying... steel your emotions and return to me when you are ready to find out what it is.,"Dieses Gebrüll ist furchterregend. Stähle deine Gefühle und komm zu mir, wenn du bereit bist, herauszufinden, was es ist."
PROPQUEST_SCENARIO_INC_002654,So all along the sealed chamber was an altar to an ancient being... I suppose the myths of the water god Herness may be more than a myth after all.,"Die ganze Zeit über war die versiegelte Kammer also ein Altar für ein uraltes Wesen. Ich nehme an, die Mythen des Wassergottes Herness sind vielleicht doch mehr als nur ein Mythos."
PROPQUEST_SCENARIO_INC_002655,"Well, with the Great Kraken defeated at least the danger that Lapranche brought to our feet has ended... for now.","Nun, da der Große Krake besiegt ist, ist zumindest die Gefahr, die Lapranche uns vor die Füße gelegt hat, vorbei... vorerst."
PROPQUEST_SCENARIO_INC_002656,I congratulate you on making it out of there alive. Expect the repercussions of releasing Lapranche to be upon us one day though...,"Ich gratuliere dir, dass du es lebend da raus geschafft hast. Aber eines Tages werden wir die Folgen der Freilassung von Lapranche zu spüren bekommen..."
PROPQUEST_SCENARIO_INC_002657,Head inside the Envy Depths and eliminate whatever is causing that awful noise.,"Begib dich in die Nebeltiefen und beseitige, was auch immer dieses schreckliche Geräusch verursacht."
PROPQUEST_SCENARIO_INC_002658,Kill the Great Kraken.,Töte den Great Kraken.
PROPQUEST_SCENARIO_INC_002659,The Twisted Sanctuary Part 1,Das verzerrte Heiligtum Teil 1
PROPQUEST_SCENARIO_INC_002660,Bear's Endurance,Bärenstarke Ausdauer
PROPQUEST_SCENARIO_INC_002661,There has been a disturbance in the flow of Madrigal's magic lately... I've heard rumors that an unsuspecting adventurer released the Black Magician from their prison. ,"In letzter Zeit gab es eine Störung im Fluss der Magie von Madrigal. Ich habe Gerüchte gehört, dass ein ahnungsloser Abenteurer den Schwarzen Magier aus seinem Gefängnis befreit hat."
PROPQUEST_SCENARIO_INC_002662,"The current Black Magician named Lapranche is also sometimes known as the Purple Magician. She has an incredible power that is lost to all of today's magicians, including myself. Lapranche can summon the will of Shade to cast Purple Magic, recreating parts of the world in Shade's image.","Die derzeitige Schwarze Magierin namens Lapranche wird manchmal auch als Lila Magierin bezeichnet. Sie hat eine unglaubliche Macht, die allen heutigen Magiern, mich eingeschlossen, verloren gegangen ist. Lapranche kann den Willen von Shade heraufbeschwören, um lila Magie zu wirken und so Teile der Welt nach dem Bild von Shade zu erschaffen."
PROPQUEST_SCENARIO_INC_002663,"As of now we stand no chance in a battle with Lapranche... even I have grown too weak to defeat her, my former pupil. She is certainly in a weakened state, so there is time to prepare. Expect Lapranche to bide her time by causing choas around Madrigal. For now we must build our strength.","Ab jetzt haben wir in einem Kampf mit Lapranche keine Chance mehr... selbst ich bin zu schwach geworden, um sie, meine ehemalige Schülerin, zu besiegen. Sie ist sicherlich in einem geschwächten Zustand, also haben wir Zeit, uns vorzubereiten. Erwartet, dass Lapranche ihre Zeit abwartet, indem sie in Madrigal ein Chaos anrichtet. Jetzt müssen wir erst einmal unsere Kräfte sammeln."
PROPQUEST_SCENARIO_INC_002664,"Before we move forward with the plan... I need you to prove that you are strong enough to fend for yourself. Bring me 50 Bearnerky Fang, then we can move forward with preparations.","Bevor wir mit dem Plan weitermachen... musst du beweisen, dass du stark genug bist, um dich selbst zu verteidigen. Bring mir 50 Bearnerky Fang, dann können wir mit den Vorbereitungen fortfahren."
PROPQUEST_SCENARIO_INC_002665,"If we are not prepared, Lapranche could unleash evil more terrible than us mortals could ever hope to face.","Wenn wir nicht vorbereitet sind, könnte Lapranche ein Übel entfesseln, das schrecklicher ist, als wir Sterblichen es je sein könnten."
PROPQUEST_SCENARIO_INC_002666,I hope you understand my hesitance... the power of Purple Magic is nothing to play with. We may start work on the plan now.,"Ich hoffe, du verstehst mein Zögern, denn mit der Macht der lila Magie ist nicht zu spaßen. Wir können jetzt mit der Arbeit an dem Plan beginnen."
PROPQUEST_SCENARIO_INC_002667,Go defeat Bearnerky until you have collected 50 Bearnerky Fang.,Besiege Bearnerky bis du 50 Bearnerky Fangs gesammelt hast.
PROPQUEST_SCENARIO_INC_002668,Collect 50 Bearnerky Fang.,Sammle 50 Bearnerky Fang.
PROPQUEST_SCENARIO_INC_002669,Brother in Arms,Kampfgefährten
PROPQUEST_SCENARIO_INC_002670,"There is no hope in standing against Lapranche on our own. We must build an army of warriors, ensuring each is equipped with the weapons and armor needed to succeed.","Es gibt keine Hoffnung, Lapranche allein zu besiegen. Wir müssen eine Armee von Kriegern aufbauen und dafür sorgen, dass jeder mit den Waffen und der Rüstung ausgestattet ist, die er braucht, um erfolgreich zu sein."
PROPQUEST_SCENARIO_INC_002671,"In the Deadwallderness lives a smelter who has experience with unique requests. Tell Nein of our plan, and see what help he can offer.","In der toten Wüste lebt ein Schmied, der Erfahrung mit einzigartigen Anfragen hat. Berichte Nein von unserem Plan und frage ihn, ob er dir helfen kann."
PROPQUEST_SCENARIO_INC_002672,"*Scoff* What, will you smelt the materials for equipment all on your own?","*hüstel* Was, du willst die Materialien für die Ausrüstung ganz alleine schmelzen?"
PROPQUEST_SCENARIO_INC_002673,"So there's trouble... Well if Laola has sent you, I am much obliged to help if I can.","Es gibt also Ärger...Wenn dich Laola geschickt hat, wede ich dir sehr gerne helfen, wenn ich kann."
PROPQUEST_SCENARIO_INC_002674,"Find Nein in the Deadwallderness, and see what he requires to help us equip an army.","Finde Shin in der toten Wüste und finde heraus, was er benötigt um uns zu helfen, eine Armee auszurüsten."
PROPQUEST_SCENARIO_INC_002675,Speak with Nein.,Spreche mit Shin.
PROPQUEST_SCENARIO_INC_002676,Tough as Steel,Hart wie Stahl
PROPQUEST_SCENARIO_INC_002677,"Based on Laola's instructions, you'll need to help me gather enough metal scraps for a small army... That might take a while.","Nach Laolas Anweisungen musst du mir helfen, genug Metallschrott für eine kleine Armee zu sammeln. Das könnte eine Weile dauern."
